customer_id,first_order_date,last_order_date,total_orders,total_spend,country
15588,2010-01-31,2010-01-31,1,579.6,United Kingdom
15589,2011-02-02,2011-03-29,3,478.53,United Kingdom
15590,2010-04-12,2010-11-22,5,1496.6,United Kingdom
15591,2010-02-04,2010-05-06,3,217.9,United Kingdom
15592,2011-10-24,2011-10-24,1,388.58,United Kingdom
15593,2011-09-30,2011-09-30,1,199.8,United Kingdom
15594,2011-04-19,2011-11-24,5,1771.78,United Kingdom
15595,2010-08-09,2010-08-09,1,357.6,United Kingdom
15596,2010-07-28,2011-08-31,9,3130.04,United Kingdom
15597,2010-05-13,2011-11-04,2,563.37,United Kingdom
15598,2010-10-08,2011-10-17,2,548.02,United Kingdom
15599,2010-09-20,2011-11-13,3,1250.06,United Kingdom
15600,2010-04-25,2010-10-07,4,1199.31,United Kingdom
15601,2009-12-01,2011-11-28,30,14960.12,United Kingdom
15602,2009-12-02,2011-12-01,16,3230.51,United Kingdom
15603,2010-03-01,2011-09-22,2,88.48,United Kingdom
15604,2011-10-18,2011-10-18,1,216.39,United Kingdom
15605,2010-01-14,2011-11-03,9,1936.8,United Kingdom
15606,2010-03-02,2011-10-09,17,5230.99,United Kingdom
15607,2010-01-08,2011-01-07,9,1708.97,United Kingdom
15608,2010-10-20,2011-11-11,5,1785.98,United Kingdom
15609,2011-06-08,2011-06-08,1,298.48,United Kingdom
15610,2011-10-19,2011-10-19,1,112.46,United Kingdom
15611,2010-01-25,2011-11-30,24,2976.28,United Kingdom
15612,2011-10-09,2011-11-03,2,195.15,United Kingdom
15613,2010-04-08,2010-04-08,1,433.72,United Kingdom
15614,2010-03-23,2010-09-28,4,3147.36,United Kingdom
15615,2009-12-02,2011-11-29,47,21373.97,United Kingdom
15616,2010-09-27,2010-09-27,1,317.11,United Kingdom
15617,2010-07-20,2010-11-08,3,828.55,United Kingdom
15618,2011-07-26,2011-11-07,4,776.85,United Kingdom
15619,2011-11-29,2011-11-29,1,336.4,United Kingdom
15620,2010-10-26,2011-10-14,4,1942.36,United Kingdom
15621,2011-11-18,2011-12-05,4,1293.03,United Kingdom
15622,2010-03-04,2011-10-27,17,7852.61,United Kingdom
15623,2009-12-10,2011-07-21,8,2437.05,United Kingdom
15624,2011-03-28,2011-08-15,4,588.13,United Kingdom
15625,2010-06-15,2011-08-28,9,3236.4,United Kingdom
15626,2010-10-14,2011-09-26,3,1067.52,United Kingdom
15627,2010-07-05,2010-09-08,2,566.9,United Kingdom
15628,2009-12-13,2011-12-05,17,5652.26,United Kingdom
15629,2010-06-25,2010-09-15,4,2240.9,United Kingdom
15630,2010-03-05,2011-10-25,3,1481.4,United Kingdom
15631,2010-03-07,2010-03-07,1,596.67,United Kingdom
15632,2011-03-10,2011-11-24,8,3285.31,United Kingdom
15633,2009-12-08,2010-07-18,13,4352.46,United Kingdom
15634,2010-11-21,2011-11-22,2,554.65,United Kingdom
15635,2010-11-09,2010-11-09,1,100.35,United Kingdom
15636,2010-05-19,2011-09-11,4,1444.58,United Kingdom
15637,2009-12-15,2011-10-18,5,797.59,United Kingdom
15638,2010-04-08,2010-11-26,6,2265.2,United Kingdom
15639,2010-04-13,2011-07-28,3,1065.08,United Kingdom
15640,2009-12-14,2011-12-05,29,23922.78,United Kingdom
15641,2009-12-06,2011-08-26,12,5345.55,United Kingdom
15642,2009-12-10,2009-12-10,1,105.78,United Kingdom
15643,2011-03-02,2011-06-01,3,664.0,United Kingdom
15644,2011-03-23,2011-06-26,4,813.0,United Kingdom
15645,2010-10-10,2011-11-21,3,1054.75,United Kingdom
15646,2010-10-25,2011-07-05,5,974.61,United Kingdom
15647,2010-10-20,2010-10-20,1,169.0,United Kingdom
15648,2011-03-17,2011-05-19,2,657.35,United Kingdom
15649,2010-11-17,2011-01-07,4,2170.35,United Kingdom
15650,2010-03-21,2010-07-06,2,553.88,United Kingdom
15651,2010-04-22,2011-11-03,5,1259.06,United Kingdom
15652,2010-08-11,2011-09-09,5,1420.34,United Kingdom
15653,2011-08-16,2011-09-08,2,877.44,United Kingdom
15654,2011-11-13,2011-11-30,2,922.53,United Kingdom
15655,2011-04-10,2011-04-10,1,560.67,United Kingdom
15656,2011-02-28,2011-10-25,4,748.5,United Kingdom
15657,2011-11-17,2011-11-17,1,30.0,United Kingdom
15658,2009-12-03,2011-06-02,8,2423.47,United Kingdom
15659,2010-02-24,2011-10-27,3,532.49,United Kingdom
15660,2010-02-05,2011-11-14,15,2812.99,United Kingdom
15661,2010-05-10,2011-01-26,8,1215.95,United Kingdom
15662,2009-12-01,2010-02-16,2,283.73,United Kingdom
15663,2011-08-25,2011-08-25,1,138.14,United Kingdom
15664,2010-02-28,2011-10-20,4,1231.53,United Kingdom
15665,2010-03-14,2011-06-24,5,4015.12,United Kingdom
15666,2010-08-01,2010-08-24,2,632.94,United Kingdom
15667,2011-10-31,2011-10-31,1,301.32,United Kingdom
15668,2011-05-06,2011-05-06,1,76.32,United Kingdom
15669,2011-03-21,2011-10-30,4,684.34,United Kingdom
15670,2010-06-01,2011-02-16,2,325.2,United Kingdom
15671,2011-03-14,2011-11-21,7,2657.13,United Kingdom
15672,2009-12-14,2009-12-14,1,45.3,United Kingdom
15673,2010-02-22,2011-09-12,9,6414.79,United Kingdom
15674,2009-12-08,2011-09-27,12,6613.52,United Kingdom
15675,2010-10-31,2011-09-19,4,542.04,United Kingdom
15676,2011-03-01,2011-11-21,3,3435.76,United Kingdom
15677,2010-09-02,2011-10-21,3,1305.63,United Kingdom
15678,2010-07-05,2011-10-18,3,1893.89,United Kingdom
15679,2011-06-10,2011-11-15,4,781.28,United Kingdom
15680,2009-12-02,2011-11-30,10,4507.58,United Kingdom
15681,2010-05-24,2011-11-14,14,2989.7,United Kingdom
15682,2010-01-21,2010-04-19,2,318.24,United Kingdom
15683,2010-08-23,2011-08-14,2,524.54,United Kingdom
15684,2009-12-04,2010-06-10,3,173.95,United Kingdom
15685,2010-09-15,2010-09-15,1,55.98,United Kingdom
15686,2010-10-15,2010-10-15,1,90.0,United Kingdom
15687,2011-01-13,2011-12-01,9,2993.1,United Kingdom
15688,2010-10-17,2010-10-17,1,190.57,United Kingdom
15689,2010-04-01,2011-08-12,3,521.03,United Kingdom
15690,2011-08-31,2011-12-05,2,239.76,United Kingdom
15691,2009-12-06,2011-04-01,4,571.3,United Kingdom
15692,2011-11-11,2011-11-11,1,191.04,United Kingdom
15693,2010-02-18,2010-02-18,1,37.5,United Kingdom
15694,2009-12-07,2011-12-09,23,10795.81,United Kingdom
15695,2010-01-27,2011-03-18,4,1131.04,United Kingdom
15696,2010-01-24,2011-11-06,13,3906.57,United Kingdom
15697,2010-01-19,2010-01-19,1,246.75,United Kingdom
15698,2010-03-25,2010-03-25,1,46.2,United Kingdom
15699,2011-11-22,2011-11-22,1,309.65,United Kingdom
15700,2011-06-19,2011-06-20,2,696.68,United Kingdom
15701,2011-08-21,2011-12-07,4,1542.14,United Kingdom
15702,2010-01-26,2010-08-20,2,140.39,Nigeria
15703,2011-03-20,2011-03-20,1,211.5,United Kingdom
15704,2010-05-05,2011-07-22,6,3817.96,United Kingdom
15705,2011-05-22,2011-05-22,1,143.1,United Kingdom
15706,2011-08-15,2011-10-07,4,1060.56,United Kingdom
15707,2011-09-14,2011-11-04,4,945.58,United Kingdom
15708,2010-10-10,2011-10-30,9,4378.72,United Kingdom
15709,2010-04-29,2011-03-01,2,327.85,United Kingdom
15710,2010-10-18,2010-10-18,1,898.87,United Kingdom
15711,2010-01-24,2010-06-01,2,420.25,United Kingdom
15712,2009-12-01,2011-11-30,12,3472.41,United Kingdom
15713,2009-12-16,2011-07-19,4,1010.79,United Kingdom
15714,2010-06-02,2011-11-28,5,784.81,United Kingdom
15715,2010-03-30,2010-06-02,5,658.02,United Kingdom
15716,2009-12-07,2011-07-17,11,3054.29,United Kingdom
15717,2010-04-26,2011-04-19,5,607.0,United Kingdom
15718,2010-06-17,2010-06-17,1,293.79,United Kingdom
15719,2009-12-01,2011-11-07,31,10221.41,United Kingdom
15720,2010-06-07,2011-11-15,2,741.92,United Kingdom
15721,2011-11-28,2011-11-28,1,507.08,United Kingdom
15722,2010-03-09,2011-11-04,11,5258.1,United Kingdom
15723,2010-05-14,2010-12-10,4,947.65,United Kingdom
15724,2010-11-04,2011-05-22,3,310.85,United Kingdom
15725,2011-11-24,2011-11-24,1,415.25,United Kingdom
15726,2010-11-14,2010-11-14,1,321.91,United Kingdom
15727,2010-01-24,2011-11-23,15,9445.51,United Kingdom
15728,2010-09-21,2010-11-25,2,544.6,United Kingdom
15729,2010-11-01,2011-05-11,3,192.55,United Kingdom
15730,2010-10-04,2011-10-05,5,1726.58,United Kingdom
15731,2010-06-04,2010-06-04,1,125.3,United Kingdom
15732,2010-02-04,2011-05-11,10,1682.07,United Kingdom
15733,2011-03-02,2011-03-02,1,162.3,United Kingdom
15734,2010-06-10,2011-08-17,4,2263.3,United Kingdom
15735,2010-10-14,2010-10-14,1,327.68,United Kingdom
15736,2010-09-30,2010-09-30,2,1815.72,United Kingdom
15737,2011-04-11,2011-11-25,8,1205.12,United Kingdom
15738,2009-12-10,2011-11-21,41,13372.97,United Kingdom
15739,2011-10-04,2011-10-04,1,449.12,United Kingdom
15740,2011-10-21,2011-10-21,1,154.88,United Kingdom
15741,2010-03-31,2010-09-07,2,208.62,United Kingdom
15742,2010-03-30,2010-03-30,1,156.87,United Kingdom
15743,2011-06-08,2011-11-23,4,784.46,United Kingdom
15744,2011-09-23,2011-09-23,1,34.8,United Kingdom
15745,2011-04-17,2011-11-20,4,1094.59,United Kingdom
15746,2011-07-28,2011-07-28,1,196.88,United Kingdom
15747,2010-01-18,2011-11-27,9,2562.61,United Kingdom
15748,2010-09-16,2011-10-30,3,614.76,United Kingdom
15749,2011-01-11,2011-04-18,3,44534.3,United Kingdom
15750,2009-12-01,2011-12-07,18,6797.19,United Kingdom
15751,2009-12-06,2010-09-05,11,1380.44,United Kingdom
15752,2010-09-08,2011-10-31,9,4207.54,United Kingdom
15753,2011-02-08,2011-02-08,1,79.2,United Kingdom
15754,2010-02-22,2011-10-19,9,3037.61,United Kingdom
15755,2009-12-04,2011-11-29,17,5993.12,United Kingdom
15756,2011-04-04,2011-10-09,4,532.96,United Kingdom
15757,2010-06-10,2011-10-05,6,2940.36,United Kingdom
15758,2011-11-15,2011-11-15,1,205.25,United Kingdom
15759,2009-12-02,2011-05-05,7,830.93,United Kingdom
15761,2010-09-23,2010-09-23,1,143.05,United Kingdom
15762,2011-09-23,2011-10-05,2,583.75,United Kingdom
15763,2011-09-23,2011-11-08,2,1086.92,United Kingdom
15764,2010-08-18,2011-09-12,8,4503.08,United Kingdom
15765,2010-02-11,2010-02-11,1,370.63,United Kingdom
15766,2010-01-26,2011-10-06,3,831.06,United Kingdom
15768,2009-12-03,2011-08-16,34,15601.09,United Kingdom
15769,2009-12-11,2011-12-02,46,88704.32,United Kingdom
15770,2010-04-06,2010-04-06,1,321.45,United Kingdom
15771,2010-01-15,2010-04-14,3,1006.54,United Kingdom
15772,2010-10-17,2010-10-17,1,280.88,United Kingdom
15773,2010-10-26,2011-12-04,2,774.52,United Kingdom
15774,2010-02-21,2011-10-02,6,1328.69,United Kingdom
15775,2010-03-18,2011-04-08,2,150.5,United Kingdom
15776,2011-07-29,2011-07-29,1,241.62,United Kingdom
15777,2010-05-20,2011-04-12,7,1762.61,United Kingdom
15778,2010-10-04,2010-10-04,1,307.95,United Kingdom
15779,2010-06-25,2010-09-02,2,124.08,United Kingdom
15780,2010-12-17,2011-06-09,3,475.28,United Kingdom
15781,2011-02-07,2011-11-14,3,345.46,United Kingdom
15782,2010-10-05,2011-11-30,4,4014.1,United Kingdom
15783,2011-11-29,2011-11-29,1,246.3,United Kingdom
15784,2010-02-05,2010-08-29,2,848.33,United Kingdom
15785,2009-12-15,2011-11-07,16,5969.93,United Kingdom
15786,2010-06-21,2011-10-24,5,8514.82,United Kingdom
15787,2011-10-09,2011-11-13,3,948.05,United Kingdom
15788,2010-07-19,2010-07-19,1,221.83,United Kingdom
15789,2010-03-26,2010-12-16,6,1962.01,United Kingdom
15790,2011-11-29,2011-11-29,1,220.85,United Kingdom
15791,2010-03-08,2011-10-27,5,3608.34,United Kingdom
15792,2010-03-31,2010-11-05,2,933.84,United Kingdom
15793,2009-12-01,2011-11-25,8,2399.57,United Kingdom
15794,2009-12-02,2009-12-03,2,777.0,United Kingdom
15795,2010-01-18,2011-07-13,8,1979.87,United Kingdom
15796,2010-03-31,2011-12-08,17,5174.83,United Kingdom
15797,2010-01-27,2011-08-18,5,2806.08,United Kingdom
15798,2010-01-27,2010-08-04,3,1535.37,United Kingdom
15799,2010-10-17,2011-09-25,4,1424.29,United Kingdom
15800,2010-03-31,2011-08-24,7,1242.58,United Kingdom
15801,2011-08-22,2011-10-24,3,1063.95,United Kingdom
15803,2010-02-01,2011-10-19,4,1929.66,United Kingdom
15804,2011-05-25,2011-12-09,13,4206.39,United Kingdom
15805,2009-12-10,2011-11-16,30,10189.23,United Kingdom
15806,2011-03-08,2011-10-24,3,784.58,United Kingdom
15807,2010-02-11,2011-10-20,5,1817.52,United Kingdom
15808,2009-12-01,2011-02-06,21,18409.93,United Kingdom
15809,2010-06-22,2011-11-03,7,1274.44,United Kingdom
15810,2010-02-04,2011-09-22,8,2999.04,United Kingdom
15811,2010-11-16,2011-11-17,7,3796.92,United Kingdom
15812,2009-12-15,2011-08-24,12,5201.47,United Kingdom
15813,2011-04-14,2011-05-16,2,1303.91,United Kingdom
15814,2010-04-15,2011-11-23,6,2634.44,United Kingdom
15815,2011-03-25,2011-10-07,5,2100.6,United Kingdom
15816,2010-06-15,2010-06-15,2,144.15,United Kingdom
15817,2010-06-14,2010-10-15,3,2766.4,United Kingdom
15818,2010-04-30,2010-04-30,1,340.5,United Kingdom
15819,2010-03-18,2011-10-21,10,3934.79,United Kingdom
15820,2011-01-24,2011-01-24,1,206.98,United Kingdom
15821,2011-10-09,2011-10-26,2,570.96,United Kingdom
15822,2009-12-06,2011-12-06,6,1840.06,United Kingdom
15823,2009-12-08,2009-12-10,2,3867.17,United Kingdom
15824,2010-06-25,2010-09-12,2,890.94,United Kingdom
15825,2011-06-20,2011-06-20,1,532.94,United Kingdom
15826,2010-05-20,2011-10-14,4,2598.28,United Kingdom
15827,2010-01-08,2011-09-27,28,3794.07,United Kingdom
15828,2010-11-29,2010-11-29,1,1108.82,United Kingdom
15829,2011-07-22,2011-09-01,2,636.14,United Kingdom
15830,2011-11-02,2011-11-02,1,576.0,United Kingdom
15831,2011-01-19,2011-10-12,3,801.76,United Kingdom
15832,2011-03-30,2011-03-30,1,836.79,United Kingdom
15833,2009-12-02,2009-12-02,1,80.4,United Kingdom
15834,2010-10-11,2011-09-30,7,3770.49,United Kingdom
15835,2011-01-13,2011-10-26,4,954.09,United Kingdom
15836,2011-10-20,2011-10-20,1,137.37,United Kingdom
15837,2010-08-11,2011-10-06,2,777.01,United Kingdom
15838,2009-12-15,2011-11-28,34,74163.0,United Kingdom
15839,2011-07-14,2011-11-06,3,1048.49,United Kingdom
15840,2011-06-20,2011-10-12,2,355.56,United Kingdom
15841,2009-12-10,2011-09-28,9,2742.41,United Kingdom
15842,2010-06-30,2010-11-11,2,548.8,United Kingdom
15843,2011-02-09,2011-02-09,1,118.95,United Kingdom
15844,2011-10-24,2011-10-24,1,130.74,United Kingdom
15845,2010-01-26,2011-11-22,11,4426.28,United Kingdom
15846,2010-11-19,2010-11-19,1,107.01,United Kingdom
15847,2010-03-08,2011-11-01,5,822.57,United Kingdom
15848,2010-03-28,2010-03-28,1,139.94,United Kingdom
15850,2009-12-13,2011-11-20,6,1058.72,United Kingdom
15851,2010-07-01,2010-07-01,1,109.73,United Kingdom
15852,2010-07-01,2011-06-06,3,257.26,United Kingdom
15853,2011-10-19,2011-10-19,1,110.8,United Kingdom
15854,2009-12-10,2011-12-05,21,5583.81,United Kingdom
15855,2010-08-20,2011-07-26,6,1052.72,United Kingdom
15856,2009-12-03,2011-12-05,52,34219.08,United Kingdom
15857,2010-10-05,2011-11-21,2,570.48,United Kingdom
15858,2009-12-10,2011-11-24,13,3960.37,United Kingdom
15859,2010-10-03,2010-10-03,1,438.46,United Kingdom
15860,2009-12-06,2011-10-30,17,2502.71,United Kingdom
15861,2010-01-28,2011-11-27,12,4393.49,United Kingdom
15862,2009-12-17,2011-12-01,13,2923.14,United Kingdom
15863,2009-12-17,2011-11-14,5,358.7,United Kingdom
15864,2010-11-23,2011-11-17,7,2180.76,United Kingdom
15865,2010-01-05,2011-10-30,5,2248.92,United Kingdom
15866,2011-08-30,2011-08-30,1,230.53,United Kingdom
15867,2009-12-14,2011-12-04,31,9010.52,United Kingdom
15868,2010-05-05,2010-05-05,1,94.53,United Kingdom
15869,2010-03-23,2011-03-07,3,323.66,United Kingdom
15870,2010-09-19,2011-11-07,4,862.61,United Kingdom
15871,2010-09-28,2010-09-28,1,33.1,United Kingdom
15872,2010-06-07,2011-11-25,4,795.68,United Kingdom
15873,2010-07-27,2010-07-28,4,313.92,United Kingdom
15874,2010-01-07,2011-10-07,21,11284.76,United Kingdom
15875,2010-03-03,2010-03-03,1,111.72,United Kingdom
15876,2010-09-17,2010-10-26,2,1449.14,United Kingdom
15877,2011-11-22,2011-12-08,2,493.28,United Kingdom
15878,2009-12-06,2010-05-27,2,330.77,United Kingdom
15879,2009-12-17,2010-10-31,4,1157.3,United Kingdom
15880,2010-12-05,2010-12-05,1,686.56,United Kingdom
15881,2010-12-10,2011-01-31,5,501.39,United Kingdom
15882,2009-12-10,2011-05-25,8,1491.42,United Kingdom
15883,2011-11-06,2011-12-07,2,396.48,United Kingdom
15884,2009-12-03,2010-10-03,2,249.7,United Kingdom
15885,2010-01-21,2011-09-07,13,1921.82,United Kingdom
15886,2010-04-20,2011-10-10,4,1052.87,United Kingdom
15887,2010-06-02,2010-10-29,3,1027.15,United Kingdom
15888,2010-07-01,2011-09-20,3,423.49,United Kingdom
15889,2009-12-10,2011-07-06,8,1782.33,United Kingdom
15890,2010-04-14,2010-11-10,5,535.65,United Kingdom
15891,2011-04-27,2011-04-27,1,521.97,United Kingdom
15892,2010-02-08,2010-02-08,1,128.2,United Kingdom
15893,2010-08-15,2010-08-15,1,305.28,United Kingdom
15894,2010-12-05,2011-03-31,2,418.99,United Kingdom
15895,2011-07-13,2011-07-13,1,179.17,United Kingdom
15897,2011-05-29,2011-05-29,2,222.05,United Kingdom
15898,2009-12-11,2011-12-08,25,5592.56,United Kingdom
15899,2010-12-06,2010-12-06,1,112.5,United Kingdom
15900,2010-05-26,2011-11-16,4,900.4,United Kingdom
15901,2010-06-14,2011-11-23,6,683.39,United Kingdom
15902,2010-11-24,2010-11-24,1,145.01,United Kingdom
15903,2010-01-14,2011-11-30,12,8939.84,United Kingdom
15904,2011-12-01,2011-12-01,1,164.68,United Kingdom
15905,2010-06-14,2010-06-14,1,114.69,United Kingdom
15906,2010-09-15,2011-11-20,10,2555.64,United Kingdom
15907,2011-05-13,2011-12-06,3,966.6,United Kingdom
15908,2010-07-15,2010-08-06,2,764.57,United Kingdom
15909,2011-06-19,2011-06-19,1,191.94,United Kingdom
15910,2010-01-21,2011-12-09,15,2681.8,United Kingdom
15911,2009-12-09,2010-03-26,8,1685.89,United Kingdom
15912,2009-12-10,2011-06-14,9,1074.7,United Kingdom
15913,2010-06-23,2010-06-23,1,6.3,United Kingdom
15914,2010-11-26,2010-11-26,2,205.99,United Kingdom
15915,2010-11-03,2010-11-03,1,429.0,United Kingdom
15916,2009-12-10,2011-11-23,13,3427.17,United Kingdom
15917,2009-12-02,2011-04-06,5,560.63,United Kingdom
15918,2010-03-18,2011-06-02,3,582.88,United Kingdom
15919,2010-12-06,2011-11-20,2,910.61,United Kingdom
15920,2009-12-14,2011-07-08,8,567.69,United Kingdom
15921,2010-03-09,2011-06-20,4,792.46,United Kingdom
15922,2010-12-01,2010-12-01,1,739.0,United Kingdom
15923,2010-12-02,2010-12-02,1,254.16,United Kingdom
15924,2009-12-08,2009-12-08,1,102.82,United Kingdom
15925,2011-05-29,2011-05-29,1,207.15,United Kingdom
15926,2010-06-15,2010-06-15,1,134.44,United Kingdom
15927,2010-03-02,2010-03-02,1,123.39,United Kingdom
15928,2010-02-21,2010-02-21,1,293.53,United Kingdom
15929,2010-03-05,2010-03-05,1,594.0,United Kingdom
15930,2011-10-03,2011-10-03,1,426.63,United Kingdom
15931,2010-10-07,2010-10-07,1,239.9,United Kingdom
15932,2011-02-23,2011-12-05,8,2495.87,United Kingdom
15933,2011-09-14,2011-11-18,3,1107.46,United Kingdom
15934,2010-10-06,2010-10-18,2,2190.66,United Kingdom
15935,2011-04-14,2011-04-14,1,108.04,United Kingdom
15936,2010-08-29,2010-11-25,2,282.79,United Kingdom
15937,2011-10-06,2011-10-06,1,145.35,United Kingdom
15938,2010-06-01,2011-08-19,9,734.81,United Kingdom
15939,2010-11-30,2011-09-11,15,9004.84,United Kingdom
15940,2011-02-01,2011-02-01,1,35.8,United Kingdom
15941,2010-03-12,2010-03-12,1,405.0,United Kingdom
15942,2011-07-29,2011-07-29,1,337.44,United Kingdom
15943,2010-01-31,2010-02-28,2,271.29,United Kingdom
15944,2009-12-13,2011-03-08,4,2164.24,United Kingdom
15945,2009-12-01,2010-12-09,4,827.27,United Kingdom
15946,2010-03-16,2010-07-25,3,2304.18,United Kingdom
15947,2011-09-18,2011-09-18,1,1708.24,United Kingdom
15948,2010-10-11,2011-12-01,3,1509.09,United Kingdom
15949,2011-09-29,2011-11-23,2,364.72,United Kingdom
15950,2010-01-26,2011-11-08,10,7180.71,United Kingdom
15951,2010-11-23,2011-12-01,3,1013.17,United Kingdom
15952,2011-04-28,2011-11-06,4,806.57,United Kingdom
15953,2009-12-03,2011-11-24,18,3669.55,United Kingdom
15954,2010-04-29,2010-04-29,1,187.8,United Kingdom
15955,2010-02-23,2011-11-15,22,8658.36,United Kingdom
15956,2009-12-13,2010-06-06,2,617.6,United Kingdom
15957,2010-10-15,2011-11-08,3,930.1,United Kingdom
15958,2010-06-07,2011-09-26,4,492.99,United Kingdom
15959,2010-01-26,2010-01-26,3,579.49,United Kingdom
15960,2010-09-30,2010-11-30,4,410.95,United Kingdom
15961,2010-11-25,2010-11-25,1,451.29,United Kingdom
15962,2010-09-16,2010-09-16,1,295.83,United Kingdom
15963,2011-10-25,2011-11-20,2,470.76,United Kingdom
15964,2010-02-14,2010-02-14,1,272.96,United Kingdom
15965,2009-12-03,2011-11-22,13,3013.09,United Kingdom
15966,2010-09-15,2010-09-15,1,426.53,United Kingdom
15967,2009-12-01,2011-11-16,12,3041.6,United Kingdom
15968,2010-11-16,2010-11-16,1,415.3,United Kingdom
15969,2010-07-05,2011-12-07,5,1127.05,United Kingdom
15970,2010-04-20,2011-02-09,2,1017.32,United Kingdom
15971,2009-12-08,2011-11-22,18,5897.88,United Kingdom
15972,2010-04-18,2010-09-09,5,1810.27,United Kingdom
15973,2010-10-07,2010-12-08,2,973.44,United Kingdom
15974,2011-02-24,2011-10-31,7,3442.15,United Kingdom
15975,2011-09-16,2011-09-16,1,371.01,United Kingdom
15976,2010-06-06,2011-06-27,6,1732.54,United Kingdom
15977,2011-10-31,2011-11-22,2,1054.73,United Kingdom
15978,2010-03-05,2011-09-23,3,3279.42,United Kingdom
15979,2010-04-16,2010-04-16,1,329.22,United Kingdom
15980,2010-06-01,2011-09-12,7,6593.68,United Kingdom
15981,2010-03-29,2011-11-15,21,9362.77,United Kingdom
15982,2010-04-13,2010-04-13,1,324.51,United Kingdom
15983,2009-12-06,2011-11-17,8,3958.82,United Kingdom
15984,2009-12-01,2011-12-07,30,8759.32,United Kingdom
15985,2010-05-27,2011-08-08,7,2715.28,United Kingdom
15986,2010-11-23,2011-11-09,2,354.42,United Kingdom
15987,2010-11-25,2011-11-27,8,1682.13,United Kingdom
15988,2010-02-21,2011-11-20,3,767.59,United Kingdom
15989,2009-12-02,2010-11-29,2,372.51,United Kingdom
15990,2010-02-28,2011-10-26,7,2010.05,United Kingdom
15991,2010-06-23,2010-06-23,1,150.55,United Kingdom
15992,2010-09-12,2011-12-06,3,896.6,United Kingdom
15993,2011-10-26,2011-12-01,7,2788.87,United Kingdom
15994,2010-03-14,2011-10-16,3,1202.18,United Kingdom
15995,2010-10-21,2010-10-21,1,696.19,United Kingdom
15996,2010-11-07,2011-09-12,7,1686.9,United Kingdom
15998,2009-12-01,2011-11-03,16,8308.34,United Kingdom
15999,2009-12-04,2009-12-04,1,20.4,United Kingdom
16000,2011-12-07,2011-12-07,3,12393.7,United Kingdom
16001,2010-11-23,2010-11-23,1,583.39,United Kingdom
16002,2010-03-24,2010-03-24,1,169.21,United Kingdom
16003,2009-12-03,2011-11-10,10,5613.83,United Kingdom
16004,2010-01-25,2010-08-22,5,2146.39,United Kingdom
16005,2010-09-15,2011-11-27,10,2435.8,United Kingdom
16006,2010-11-17,2011-05-12,2,347.17,United Kingdom
16007,2010-06-14,2011-10-23,7,3075.14,United Kingdom
16008,2010-03-19,2011-11-16,15,5384.13,United Kingdom
16009,2011-07-03,2011-11-17,4,992.71,United Kingdom
16010,2010-10-24,2011-04-08,11,1724.06,United Kingdom
16011,2009-12-01,2011-12-01,29,5878.76,United Kingdom
16012,2010-06-28,2011-11-04,5,2989.79,United Kingdom
16013,2009-12-08,2011-12-06,84,57446.44,United Kingdom
16014,2010-01-31,2011-11-02,5,1130.27,United Kingdom
16015,2011-10-21,2011-12-06,3,705.1,United Kingdom
16016,2010-11-02,2011-12-06,11,2533.94,United Kingdom
16017,2010-01-05,2011-10-23,5,1553.83,United Kingdom
16018,2009-12-07,2011-10-31,4,698.13,United Kingdom
16019,2009-12-14,2011-10-24,27,17465.85,United Kingdom
16020,2011-10-05,2011-11-23,3,851.01,United Kingdom
16021,2010-06-13,2010-11-09,2,532.25,United Kingdom
16022,2011-03-24,2011-03-24,1,628.28,United Kingdom
16023,2011-03-18,2011-10-24,3,719.81,United Kingdom
16024,2010-10-24,2011-11-27,3,478.92,United Kingdom
16025,2011-11-10,2011-11-10,1,439.66,United Kingdom
16026,2011-10-27,2011-10-27,1,236.09,United Kingdom
16027,2010-01-08,2011-09-09,15,2048.36,United Kingdom
16028,2010-04-23,2010-04-23,1,82.2,United Kingdom
16029,2009-12-08,2011-11-01,106,114066.39,United Kingdom
16030,2011-02-03,2011-02-03,1,331.24,United Kingdom
16031,2011-04-06,2011-09-08,2,548.94,United Kingdom
16032,2010-07-04,2010-09-09,6,1970.45,United Kingdom
16033,2010-08-11,2011-12-04,27,10836.13,United Kingdom
16034,2010-10-26,2011-05-27,6,928.72,United Kingdom
16035,2010-05-28,2010-05-28,1,217.73,United Kingdom
16036,2010-03-29,2011-09-13,4,2556.84,United Kingdom
16037,2010-03-01,2011-03-15,5,1509.34,United Kingdom
16038,2011-05-22,2011-12-02,3,471.78,United Kingdom
16039,2010-03-21,2010-10-12,2,456.4,United Kingdom
16040,2010-04-09,2011-10-05,7,2416.9,United Kingdom
16041,2011-07-21,2011-11-09,3,3166.4,United Kingdom
16042,2010-09-12,2011-11-17,8,2265.12,United Kingdom
16043,2010-08-15,2011-11-02,8,1856.59,United Kingdom
16044,2010-09-30,2010-09-30,1,340.84,United Kingdom
16045,2010-07-29,2011-08-12,8,3434.93,United Kingdom
16046,2010-05-26,2010-05-26,1,235.78,United Kingdom
16047,2010-01-26,2010-01-26,1,107.14,EIRE
16048,2010-06-08,2010-12-01,4,1075.23,United Kingdom
16049,2010-07-11,2011-10-30,6,1899.68,United Kingdom
16050,2010-11-03,2011-06-19,3,300.7,United Kingdom
16051,2010-01-27,2010-01-27,1,188.44,United Kingdom
